,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
70,Andorra,AND,2/1/2021,1036.0,1036.0,0.0,0.0,66.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
71,Andorra,AND,2/2/2021,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,777.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
72,Andorra,AND,2/3/2021,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,712.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
73,Andorra,AND,2/4/2021,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,647.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
74,Andorra,AND,2/5/2021,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,569.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
75,Andorra,AND,2/6/2021,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,505.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
76,Andorra,AND,2/7/2021,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,440.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
77,Andorra,AND,2/8/2021,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,362.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
78,Andorra,AND,2/9/2021,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,362.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
79,Andorra,AND,2/10/2021,1291.0,1291.0,0.0,0.0,28.0,1.67,1.67,0.0,362.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
80,Andorra,AND,2/11/2021,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,621.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
81,Andorra,AND,2/12/2021,1622.0,1622.0,0.0,0.0,68.0,2.1,2.1,0.0,880.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
82,Andorra,AND,2/13/2021,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,958.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
83,Andorra,AND,2/14/2021,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1048.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
84,Andorra,AND,2/15/2021,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1126.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
85,Andorra,AND,2/16/2021,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,1217.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
86,Andorra,AND,2/17/2021,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1294.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
87,Andorra,AND,2/18/2021,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1126.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
88,Andorra,AND,2/19/2021,2141.0,2141.0,0.0,0.0,74.0,2.77,2.77,0.0,958.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12450-els-casos-actius-per-covid-19-baixen-de-400-per-primer-cop-des-del-setembre
89,Anguilla,AIA,2/4/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
90,Anguilla,AIA,2/5/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
91,Anguilla,AIA,2/6/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
92,Anguilla,AIA,2/7/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
93,Anguilla,AIA,2/8/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
94,Anguilla,AIA,2/9/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
95,Anguilla,AIA,2/10/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
96,Anguilla,AIA,2/11/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
97,Anguilla,AIA,2/12/2021,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
98,Anguilla,AIA,2/13/2021,1341.0,1341.0,0.0,0.0,149.0,8.94,8.94,0.0,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
99,Anguilla,AIA,2/14/2021,2762.0,2762.0,0.0,1421.0,331.0,18.41,18.41,0.0,22064.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1395958984092007?__tn__=%2CO*F
100,Argentina,ARG,12/29/2020,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
101,Argentina,ARG,12/30/2020,0.0,0.0,0.0,0.0,15656.0,0.0,0.0,0.0,346.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
102,Argentina,ARG,12/31/2020,32013.0,0.0,0.0,0.0,15656.0,0.07,0.0,0.0,346.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
103,Argentina,ARG,1/1/2021,0.0,0.0,0.0,0.0,11070.0,0.0,0.0,0.0,245.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
104,Argentina,ARG,1/2/2021,0.0,0.0,0.0,0.0,8776.0,0.0,0.0,0.0,194.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
105,Argentina,ARG,1/3/2021,0.0,0.0,0.0,0.0,7400.0,0.0,0.0,0.0,164.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
106,Argentina,ARG,1/4/2021,39599.0,0.0,0.0,0.0,6483.0,0.09,0.0,0.0,143.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
107,Argentina,ARG,1/5/2021,0.0,0.0,0.0,0.0,7984.0,0.0,0.0,0.0,177.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
108,Argentina,ARG,1/6/2021,0.0,0.0,0.0,0.0,8173.0,0.0,0.0,0.0,181.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
109,Argentina,ARG,1/7/2021,0.0,0.0,0.0,0.0,8363.0,0.0,0.0,0.0,185.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
110,Argentina,ARG,1/8/2021,107542.0,0.0,0.0,0.0,10519.0,0.24,0.0,0.0,233.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
111,Argentina,ARG,1/9/2021,0.0,0.0,0.0,0.0,11942.0,0.0,0.0,0.0,264.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
112,Argentina,ARG,1/10/2021,0.0,0.0,0.0,0.0,13365.0,0.0,0.0,0.0,296.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
113,Argentina,ARG,1/11/2021,0.0,0.0,0.0,0.0,14788.0,0.0,0.0,0.0,327.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
114,Argentina,ARG,1/12/2021,0.0,0.0,0.0,0.0,14056.0,0.0,0.0,0.0,311.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
115,Argentina,ARG,1/13/2021,166833.0,0.0,0.0,0.0,13323.0,0.37,0.0,0.0,295.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
116,Argentina,ARG,1/14/2021,0.0,0.0,0.0,0.0,13320.0,0.0,0.0,0.0,295.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
117,Argentina,ARG,1/15/2021,200759.0,0.0,0.0,0.0,13317.0,0.44,0.0,0.0,295.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
118,Argentina,ARG,1/16/2021,0.0,0.0,0.0,0.0,12971.0,0.0,0.0,0.0,287.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
119,Argentina,ARG,1/17/2021,0.0,0.0,0.0,0.0,12624.0,0.0,0.0,0.0,279.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
120,Argentina,ARG,1/18/2021,0.0,0.0,0.0,0.0,12278.0,0.0,0.0,0.0,272.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
121,Argentina,ARG,1/19/2021,0.0,0.0,0.0,0.0,11932.0,0.0,0.0,0.0,264.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
122,Argentina,ARG,1/20/2021,247933.0,243539.0,4394.0,0.0,11586.0,0.55,0.54,0.01,256.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
123,Argentina,ARG,1/21/2021,265724.0,249372.0,16352.0,17791.0,11704.0,0.59,0.55,0.04,259.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
124,Argentina,ARG,1/22/2021,279602.0,254456.0,25146.0,13878.0,11263.0,0.62,0.56,0.06,249.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
125,Argentina,ARG,1/23/2021,288064.0,258876.0,29188.0,8462.0,11124.0,0.64,0.57,0.06,246.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
126,Argentina,ARG,1/24/2021,292023.0,260036.0,31987.0,3959.0,10342.0,0.65,0.58,0.07,229.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
127,Argentina,ARG,1/25/2021,292386.0,260122.0,32264.0,363.0,9046.0,0.65,0.58,0.07,200.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
128,Argentina,ARG,1/26/2021,305880.0,266969.0,38911.0,13494.0,9626.0,0.68,0.59,0.09,213.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
129,Argentina,ARG,1/27/2021,318033.0,272323.0,45710.0,12153.0,10014.0,0.7,0.6,0.1,222.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
130,Argentina,ARG,1/28/2021,327999.0,276548.0,51451.0,9966.0,8896.0,0.73,0.61,0.11,197.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
131,Argentina,ARG,1/29/2021,344034.0,278451.0,65583.0,16035.0,9205.0,0.76,0.62,0.15,204.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
132,Argentina,ARG,1/30/2021,366384.0,281023.0,85361.0,22350.0,11189.0,0.81,0.62,0.19,248.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
133,Argentina,ARG,1/31/2021,0.0,0.0,0.0,0.0,11299.0,0.0,0.0,0.0,250.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
134,Argentina,ARG,2/1/2021,375851.0,281577.0,94274.0,0.0,11924.0,0.83,0.62,0.21,264.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
135,Argentina,ARG,2/2/2021,0.0,0.0,0.0,0.0,11475.0,0.0,0.0,0.0,254.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
136,Argentina,ARG,2/3/2021,396562.0,284196.0,112366.0,0.0,11218.0,0.88,0.63,0.25,248.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
137,Argentina,ARG,2/4/2021,444018.0,297717.0,146301.0,47456.0,16574.0,0.98,0.66,0.32,367.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
138,Argentina,ARG,2/5/2021,0.0,0.0,0.0,0.0,16238.0,0.0,0.0,0.0,359.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
139,Argentina,ARG,2/6/2021,471383.0,307501.0,163882.0,0.0,15000.0,1.04,0.68,0.36,332.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
140,Argentina,ARG,2/7/2021,501152.0,319316.0,181836.0,29769.0,18576.0,1.11,0.71,0.4,411.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
141,Argentina,ARG,2/8/2021,511582.0,322318.0,189264.0,10430.0,19390.0,1.13,0.71,0.42,429.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
142,Argentina,ARG,2/9/2021,513178.0,322975.0,190203.0,1596.0,18139.0,1.14,0.71,0.42,401.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
143,Argentina,ARG,2/10/2021,535303.0,337772.0,197531.0,22125.0,19820.0,1.18,0.75,0.44,439.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
144,Argentina,ARG,2/11/2021,572928.0,362649.0,210279.0,37625.0,18416.0,1.27,0.8,0.47,407.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
145,Argentina,ARG,2/12/2021,591632.0,368023.0,223609.0,18704.0,19133.0,1.31,0.81,0.49,423.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
146,Argentina,ARG,2/13/2021,606245.0,371629.0,234616.0,14613.0,19266.0,1.34,0.82,0.52,426.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
147,Argentina,ARG,2/14/2021,609605.0,372122.0,237483.0,3360.0,15493.0,1.35,0.82,0.53,343.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
148,Argentina,ARG,2/15/2021,609791.0,372181.0,237610.0,186.0,14030.0,1.35,0.82,0.53,310.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
149,Argentina,ARG,2/16/2021,611169.0,373253.0,237916.0,1378.0,13999.0,1.35,0.83,0.53,310.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
150,Argentina,ARG,2/17/2021,612322.0,374002.0,238320.0,1153.0,11003.0,1.35,0.83,0.53,243.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
151,Argentina,ARG,2/18/2021,635583.0,392399.0,243184.0,23261.0,8951.0,1.41,0.87,0.54,198.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
152,Argentina,ARG,2/19/2021,668654.0,414958.0,253696.0,33071.0,11003.0,1.48,0.92,0.56,243.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
153,Argentina,ARG,2/20/2021,707148.0,445614.0,261534.0,38494.0,14415.0,1.56,0.99,0.58,319.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
154,Argentina,ARG,2/21/2021,720267.0,456929.0,263338.0,13119.0,15809.0,1.59,1.01,0.58,350.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
155,Argentina,ARG,2/22/2021,722234.0,458822.0,263412.0,1967.0,16063.0,1.6,1.02,0.58,355.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
156,Australia,AUS,2/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
157,Australia,AUS,2/16/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
158,Australia,AUS,2/17/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
159,Australia,AUS,2/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
160,Australia,AUS,2/19/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
161,Australia,AUS,2/20/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
162,Australia,AUS,2/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
163,Australia,AUS,2/22/2021,20.0,20.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
164,Austria,AUT,1/10/2021,0.0,6784.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
165,Austria,AUT,1/11/2021,0.0,11559.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
166,Austria,AUT,1/12/2021,0.0,13172.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
167,Austria,AUT,1/13/2021,21259.0,20064.0,0.0,0.0,0.0,0.24,0.22,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
168,Austria,AUT,1/14/2021,47087.0,29359.0,0.0,25828.0,6457.0,0.52,0.33,0.0,717.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
169,Austria,AUT,1/15/2021,67473.0,39751.0,0.0,20386.0,9243.0,0.75,0.44,0.0,1026.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
170,Austria,AUT,1/16/2021,76066.0,50402.0,0.0,8593.0,9134.0,0.84,0.56,0.0,1014.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
171,Austria,AUT,1/17/2021,82005.0,55450.0,0.0,5939.0,8678.0,0.91,0.62,0.0,964.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
172,Austria,AUT,1/18/2021,88973.0,60708.0,304.0,6968.0,9673.0,0.99,0.67,0.0,1074.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
173,Austria,AUT,1/19/2021,97389.0,70474.0,1034.0,8416.0,10876.0,1.08,0.78,0.01,1208.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
174,Austria,AUT,1/20/2021,127354.0,86888.0,2007.0,29965.0,15156.0,1.41,0.96,0.02,1683.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
175,Austria,AUT,1/21/2021,152843.0,105038.0,3214.0,25489.0,15108.0,1.7,1.17,0.04,1677.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
176,Austria,AUT,1/22/2021,163692.0,121216.0,3540.0,10849.0,13746.0,1.82,1.35,0.04,1526.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
177,Austria,AUT,1/23/2021,168700.0,132105.0,4243.0,5008.0,13233.0,1.87,1.47,0.05,1469.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
178,Austria,AUT,1/24/2021,171416.0,135249.0,4289.0,2716.0,12773.0,1.9,1.5,0.05,1418.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
179,Austria,AUT,1/25/2021,177179.0,137044.0,4306.0,5763.0,12601.0,1.97,1.52,0.05,1399.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
180,Austria,AUT,1/26/2021,187606.0,146587.0,4346.0,10427.0,12888.0,2.08,1.63,0.05,1431.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
181,Austria,AUT,1/27/2021,191749.0,153859.0,5126.0,4143.0,9199.0,2.13,1.71,0.06,1021.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
